model,qa_id,category,difficulty,answer_type,base_context_recall,cot_context_recall,base_exact_match,cot_exact_match,delta_exact_match,base_token_f1,cot_token_f1,delta_token_f1,base_rouge_l,cot_rouge_l,delta_rouge_l
glm-5,vlrag-9d7ec8fe18,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.0,0.17777777777777778,0.17777777777777778
glm-5,vlrag-9db5bcde97,citation,easy,extractive,0.5,0.5,0.0,0.0,0.0,0.29357798165137616,0.26229508196721313,-0.031282899684163035,0.27522935779816515,0.2459016393442623,-0.029327718453902862
glm-5,vlrag-9ddfdd4664,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glm-5,vlrag-9e48da43d5,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.12121212121212123,0.10441767068273093,-0.016794450529390298,0.12121212121212123,0.09638554216867468,-0.024826579043446553
glm-5,vlrag-9e9dd0d8ce,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.08540925266903915,0.08306709265175719,-0.0023421600172819634,0.07117437722419928,0.07667731629392971,0.005502939069730428
glm-5,vlrag-9ecdad0f29,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.10810810810810811,0.10810810810810811,0.0
glm-5,vlrag-9edb8d77b3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0
glm-5,vlrag-9f54282c9f,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2588235294117647,0.24175824175824176,-0.017065287653522915,0.1803921568627451,0.16849816849816848,-0.011893988364576613
glm-5,vlrag-9f97bc1ac0,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.07746478873239436,0.06516290726817042,-0.012301881464223938,0.06338028169014083,0.04511278195488722,-0.018267499735253608
glm-5,vlrag-a0b3fa8faf,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2840909090909091,0.2890173410404624,0.004926431949553278,0.23863636363636365,0.2658959537572254,0.027259590120861765
glm-5,vlrag-a1a57bb660,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.022727272727272724,0.024096385542168676,0.0013691128148959515,0.022727272727272724,0.024096385542168676,0.0013691128148959515
glm-5,vlrag-a1c09b6db5,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.43478260869565216,0.0,0.39999999999999997,0.39999999999999997,0.0
glm-5,vlrag-a204363579,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.365079365079365,0.32343234323432346,-0.04164702184504154,0.2936507936507936,0.31023102310231027,0.01658022945151666
glm-5,vlrag-a20a637afe,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.15156507413509063,0.1253071253071253,-0.02625794882796534,0.09225700164744646,0.07125307125307126,-0.021003930394375203
glm-5,vlrag-a245a16cc3,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.22522522522522523,0.1501706484641638,-0.07505457676106142,0.2162162162162162,0.13651877133105803,-0.07969744488515818
glm-5,vlrag-a2a7dc82a3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.22695035460992907,0.19883040935672516,-0.02811994525320391,0.1276595744680851,0.11695906432748537,-0.010700510140599723
glm-5,vlrag-a2d11e3a51,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.3125,0.3125,0.0,0.3125,0.3125,0.0
glm-5,vlrag-a33421666e,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.03571428571428572,0.03389830508474576,-0.0018159806295399566,0.03571428571428572,0.03389830508474576,-0.0018159806295399566
glm-5,vlrag-a3665c8141,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3409836065573771,0.3261538461538461,-0.014829760403530956,0.2360655737704918,0.24000000000000002,0.003934426229508209
glm-5,vlrag-a37cfa018c,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glm-5,vlrag-a3878e2b57,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.01923076923076923,0.01904761904761905,-0.00018315018315017903,0.01923076923076923,0.01904761904761905,-0.00018315018315017903
glm-5,vlrag-a599f110b5,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.07407407407407407,0.037037037037037035,-0.037037037037037035,0.07407407407407407,0.037037037037037035,-0.037037037037037035
glm-5,vlrag-a5b53e51b8,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.0
glm-5,vlrag-a67169edb2,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.025641025641025647,0.025641025641025647,0.0,0.025641025641025647,0.025641025641025647,0.0
glm-5,vlrag-a7c90c129e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1366906474820144,0.13574660633484162,-0.0009440411471727805,0.0935251798561151,0.10859728506787328,0.015072105211758183
glm-5,vlrag-a82380cd4f,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.0
glm-5,vlrag-a9c112f546,legal_validity,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.03333333333333333,0.03389830508474576,0.0005649717514124297,0.03333333333333333,0.03389830508474576,0.0005649717514124297
glm-5,vlrag-ab792b4998,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.017391304347826087,0.0007246376811594207,0.016666666666666666,0.017391304347826087,0.0007246376811594207
glm-5,vlrag-abad5bd96f,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.33043478260869563,0.3247863247863248,-0.005648457822370834,0.33043478260869563,0.3247863247863248,-0.005648457822370834
glm-5,vlrag-aca263dbc2,single_hop,medium,extractive,1.0,1.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.0
glm-5,vlrag-acb1392ce2,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.04878048780487806,0.04878048780487806,0.0,0.04878048780487806,0.04878048780487806,0.0
glm-5,vlrag-ad31dee7a5,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.32679738562091504,0.29069767441860467,-0.03609971120231037,0.32679738562091504,0.29069767441860467,-0.03609971120231037
glm-5,vlrag-af1bf2b13e,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.09756097560975611,-0.002439024390243877,0.09166666666666665,0.09756097560975611,0.0058943089430894685
glm-5,vlrag-afa88b0599,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.37086092715231783,0.36363636363636365,-0.0072245635159541854,0.29139072847682124,0.2857142857142857,-0.0056764427625355385
glm-5,vlrag-b13d89aa71,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02469135802469136,0.03076923076923077,0.006077872744539411,0.02469135802469136,0.03076923076923077,0.006077872744539411
glm-5,vlrag-b16c469c37,cross_document,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3181818181818181,0.27860696517412936,-0.03957485300768876,0.30681818181818177,0.24875621890547261,-0.05806196291270915
glm-5,vlrag-b207dc8534,citation,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glm-5,vlrag-b275591efc,multi_hop,medium,abstractive,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.49504950495049505,0.49504950495049505,0.0,0.49504950495049505,0.49504950495049505,0.0
glm-5,vlrag-b29fe53470,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.43410852713178294,0.4458598726114649,0.011751345479681985,0.32558139534883723,0.3949044585987261,0.06932306324988885
glm-5,vlrag-b3d3b6b80c,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.03738317757009346,-0.0014517738862172141,0.038834951456310676,0.03738317757009346,-0.0014517738862172141
glm-5,vlrag-b4562cece7,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.02985074626865672,-0.041577825159914705,0.07142857142857142,0.02985074626865672,-0.041577825159914705
glm-5,vlrag-b50135484e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.0
glm-5,vlrag-b666270ba2,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.12949640287769784,0.1606425702811245,0.031146167403426656,0.10071942446043165,0.11244979919678716,0.011730374736355506
glm-5,vlrag-b69473321f,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.7792207792207793,0.7792207792207793,0.0,0.7792207792207793,0.7792207792207793,0.0
glm-5,vlrag-b98364d87e,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.029411764705882353,0.02150537634408602,-0.007906388361796333,0.029411764705882353,0.02150537634408602,-0.007906388361796333
glm-5,vlrag-b9a13a419d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.9142857142857143,0.0,0.9142857142857143,0.9142857142857143,0.0
glm-5,vlrag-bb360b7ff9,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.07999999999999999,0.0625,-0.017499999999999988,0.07999999999999999,0.0625,-0.017499999999999988
glm-5,vlrag-bbbf3ac164,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.022727272727272724,0.024390243902439022,0.0016629711751662973,0.022727272727272724,0.024390243902439022,0.0016629711751662973
glm-5,vlrag-bbca4159cf,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.7519999999999999,0.6250000000000001,-0.12699999999999978,0.7519999999999999,0.5694444444444444,-0.18255555555555547
glm-5,vlrag-bbe34597f7,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.27184466019417475,0.27184466019417475,0.0,0.27184466019417475,0.27184466019417475,0.0
glm-5,vlrag-bc20c1b5bf,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.025641025641025647,0.017391304347826087,-0.00824972129319956,0.025641025641025647,0.017391304347826087,-0.00824972129319956
glm-5,vlrag-bd79bf4ed8,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.025974025974025976,0.025641025641025647,-0.00033300033300032866,0.025974025974025976,0.025641025641025647,-0.00033300033300032866
glm-5,vlrag-bd95334b54,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3622641509433962,0.36641221374045796,0.004148062797061758,0.2867924528301886,0.2900763358778626,0.0032838830476739633
glm-5,vlrag-be3b7b45db,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.1142857142857143,-0.05775729646697389,0.13978494623655915,0.09142857142857141,-0.04835637480798774
glm-5,vlrag-bf8f920265,multi_hop,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.12807881773399016,0.0933852140077821,-0.034693603726208055,0.12807881773399016,0.0933852140077821,-0.034693603726208055
glm-5,vlrag-c0067f5764,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.47933884297520657,0.5370370370370371,0.05769819406183052,0.44628099173553715,0.5,0.05371900826446285
glm-5,vlrag-c160bdf1d3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.28346456692913385,0.2448979591836735,-0.03856660774546036,0.18897637795275593,0.16326530612244897,-0.025711071830306964
glm-5,vlrag-c2cbc727e3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.15053763440860216,0.16091954022988506,0.0103819058212829,0.12903225806451613,0.13793103448275862,0.008898776418242493
glm-5,vlrag-c3a70148c0,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.047619047619047616,0.031746031746031744,-0.015873015873015872,0.047619047619047616,0.031746031746031744,-0.015873015873015872
glm-5,vlrag-c4aa1b3dae,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.11933174224343675,-0.06487878407235272,0.15789473684210525,0.10501193317422435,-0.05288280366788091
glm-5,vlrag-c5583ec8b0,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.26373626373626374,0.23762376237623764,-0.026112501360026102,0.26373626373626374,0.23762376237623764,-0.026112501360026102
glm-5,vlrag-c583de2cfc,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.10638297872340426,0.0,0.0851063829787234,0.0851063829787234
glm-5,vlrag-c882db6ebf,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.24137931034482762,0.14736842105263157,-0.09401088929219606,0.24137931034482762,0.14736842105263157,-0.09401088929219606
glm-5,vlrag-c9289cf0ae,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.35,0.28310502283105027,-0.06689497716894971,0.175,0.1643835616438356,-0.010616438356164382
glm-5,vlrag-c9cfb14e34,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.104089219330855,0.09395973154362415,-0.010129487787230856,0.07434944237918215,0.06711409395973154,-0.007235348419450602
glm-5,vlrag-cb8cf574a9,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.313588850174216,0.296551724137931,-0.01703712603628499,0.22996515679442509,0.22068965517241382,-0.009275501622011267
glm-5,vlrag-cb956c68ed,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.05161290322580645,0.01564168020422372,0.02877697841726619,0.05161290322580645,0.022835924808540263
glm-5,vlrag-cc0cddc210,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.22839506172839508,0.272,0.04360493827160494,0.1419753086419753,0.16000000000000003,0.01802469135802473
glm-5,vlrag-ccdfc75b33,legal_validity,medium,abstractive,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.05714285714285715,0.28767123287671226,0.2305283757338551,0.05714285714285715,0.26027397260273977,0.2031311154598826
glm-5,vlrag-cda77e5cee,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.024999999999999998,0.03571428571428572,0.010714285714285721,0.024999999999999998,0.03571428571428572,0.010714285714285721
glm-5,vlrag-d03db0e0b7,single_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.037037037037037035,0.02531645569620253,-0.011720581340834504,0.037037037037037035,0.02531645569620253,-0.011720581340834504
glm-5,vlrag-d2c3bb045c,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.03636363636363636,-0.03771043771043771,0.07407407407407407,0.03636363636363636,-0.03771043771043771
glm-5,vlrag-d382e0dede,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02631578947368421,0.024096385542168676,-0.002219403931515533,0.02631578947368421,0.024096385542168676,-0.002219403931515533
glm-5,vlrag-d44d1a734a,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.3986486486486487,0.4081632653061225,0.009514616657473829,0.38513513513513514,0.4081632653061225,0.02302813017098737
glm-5,vlrag-d4b738f1af,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.16393442622950818,0.25675675675675674,0.09282233052724856,0.16393442622950818,0.25675675675675674,0.09282233052724856
glm-5,vlrag-d4c2c44a0b,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02,0.019801980198019802,-0.0001980198019801982,0.02,0.019801980198019802,-0.0001980198019801982
glm-5,vlrag-d6259b812b,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.3384615384615385,0.03709167544783987,0.182648401826484,0.1846153846153846,0.0019669827889005898
glm-5,vlrag-d89bbfd484,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1170731707317073,0.12531328320802004,0.008240112476312747,0.07804878048780488,0.08020050125313284,0.0021517207653279635
glm-5,vlrag-d9a8184eb6,legal_validity,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.357487922705314,-0.05160298638559513,0.37499999999999994,0.3188405797101449,-0.056159420289855044
glm-5,vlrag-da5376c265,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.05128205128205127,0.05128205128205127,0.0,0.05128205128205127,0.05128205128205127,0.0
glm-5,vlrag-da5b685596,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.36714975845410625,0.31578947368421056,-0.05136028476989568,0.2898550724637681,0.26720647773279355,-0.02264859473097458
glm-5,vlrag-dac96424f0,cross_document,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.18181818181818182,0.21212121212121213,0.030303030303030304
glm-5,vlrag-db68f6b542,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.09999999999999999,0.028571428571428567,0.03571428571428571,0.09999999999999999,0.06428571428571428
glm-5,vlrag-dbcc135a11,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1492537313432836,0.1724137931034483,0.02316006176016469,0.1492537313432836,0.1724137931034483,0.02316006176016469
glm-5,vlrag-dd4bea6a14,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
glm-5,vlrag-dd5abb77cc,legal_validity,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.024999999999999998,0.015503875968992248,-0.00949612403100775,0.024999999999999998,0.015503875968992248,-0.00949612403100775
glm-5,vlrag-dda9d10e8e,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.15841584158415845,0.16783216783216784,0.009416326248009393,0.13861386138613863,0.13286713286713286,-0.0057467285190057615
glm-5,vlrag-ddac69bd57,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1758241758241758,0.2807017543859649,0.10487757856178909,0.15384615384615385,0.2456140350877193,0.09176788124156546
glm-5,vlrag-e0085deda2,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.029411764705882353,0.03125,0.0018382352941176475,0.029411764705882353,0.03125,0.0018382352941176475
glm-5,vlrag-e010511ef5,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.45283018867924524,0.3287671232876712,-0.12406306539157402,0.45283018867924524,0.3287671232876712,-0.12406306539157402
glm-5,vlrag-e2cc9cd42a,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.027777777777777776,0.0007507507507507477,0.02702702702702703,0.027777777777777776,0.0007507507507507477
glm-5,vlrag-e416b6a033,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.18404907975460122,0.18055555555555555,-0.0034935241990456667,0.18404907975460122,0.13888888888888887,-0.04516019086571235
glm-5,vlrag-e6094add97,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.1947565543071161,0.1911764705882353,-0.0035800837188808,0.1947565543071161,0.1911764705882353,-0.0035800837188808
glm-5,vlrag-e64a30a76a,multi_hop,easy,abstractive,0.5,0.5,0.0,0.0,0.0,0.5370370370370371,0.7000000000000001,0.16296296296296298,0.5370370370370371,0.7000000000000001,0.16296296296296298
glm-5,vlrag-e72e740fa6,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.022304832713754646,0.001896669448448525,0.02040816326530612,0.022304832713754646,0.001896669448448525
glm-5,vlrag-e72f518cd5,citation,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02
glm-5,vlrag-e947654fdc,multi_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.026666666666666665,0.01923076923076923,-0.0074358974358974365,0.026666666666666665,0.01923076923076923,-0.0074358974358974365
glm-5,vlrag-e9cdb92a02,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.253968253968254,0.16853932584269662,-0.08542892812555739,0.253968253968254,0.16853932584269662,-0.08542892812555739
glm-5,vlrag-edb97585f2,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.20833333333333331,0.1912350597609562,-0.017098273572377115,0.1875,0.15139442231075698,-0.036105577689243024
glm-5,vlrag-eeba34783b,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.06779661016949153,0.06779661016949153,0.0,0.06779661016949153,0.06779661016949153,0.0
glm-5,vlrag-eefd8dad96,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0273972602739726,-0.0033719704952581697,0.03076923076923077,0.0273972602739726,-0.0033719704952581697
glm-5,vlrag-f05483a0d4,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.40875912408759124,0.40875912408759124,0.0,0.40875912408759124,0.40875912408759124,0.0
glm-5,vlrag-f090f905b0,citation,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.09160305343511452,0.1395348837209302,0.047931830285815685,0.061068702290076333,0.11627906976744186,0.055210367477365525
glm-5,vlrag-f0cb281638,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.05714285714285715,0.037037037037037035,-0.020105820105820113,0.05714285714285715,0.037037037037037035,-0.020105820105820113
glm-5,vlrag-f0d0601ecb,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.28333333333333327,0.007471264367816033,0.20689655172413793,0.2,-0.006896551724137917
glm-5,vlrag-f16e0355a0,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2978723404255319,0.2837837837837838,-0.014088556641748073,0.2978723404255319,0.2837837837837838,-0.014088556641748073
glm-5,vlrag-f24f87d9e1,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.020618556701030924,0.018181818181818184,-0.0024367385192127396,0.020618556701030924,0.018181818181818184,-0.0024367385192127396
glm-5,vlrag-f2d9d6a132,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8247422680412371,-0.00859106529209619,0.8333333333333333,0.6597938144329897,-0.17353951890034358
glm-5,vlrag-f2e9a6882e,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glm-5,vlrag-f34fa99201,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3660130718954248,0.26244343891402716,-0.10356963298139765,0.2745098039215686,0.19004524886877827,-0.08446455505279032
glm-5,vlrag-f3505f3840,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.30526315789473685,0.4285714285714286,0.12330827067669176,0.18947368421052632,0.28571428571428575,0.09624060150375943
